update,prey_seen,prey_consumed,predator_vision,predator_vision_height,predator_vision_width,attack_efficiency
1808,4942,95,144,8,25,1
1809,4942,95,144,8,25,1
1810,4942,95,144,8,25,1
1811,4942,95,144,8,25,1
1812,4942,95,144,8,25,1
1813,4942,95,144,8,25,1
1814,4942,95,144,8,25,1
1815,4942,95,144,8,25,1
1816,4942,95,144,8,25,1
1817,4942,95,144,8,25,1
1818,4942,95,144,8,25,1
1819,4942,95,144,8,25,1
1820,4942,95,144,8,25,1
1821,4942,95,144,8,25,1
1822,4942,95,144,8,25,1
1823,4942,95,144,8,25,1
1824,4942,95,144,8,25,1
1825,4942,95,144,8,25,1
1826,4942,95,144,8,25,1
1827,4942,95,144,8,25,1
1828,4942,95,144,8,25,1
1829,4942,95,144,8,25,1
1830,4942,95,144,8,25,1
1831,4942,95,144,8,25,1
1832,4942,95,144,8,25,1
1833,4942,95,144,8,25,1
1834,4942,95,144,8,25,1
1835,4942,95,144,8,25,1
1836,4942,95,144,8,25,1
1837,4942,95,144,8,25,1
1838,4942,95,144,8,25,1
1839,4942,95,144,8,25,1
1840,4942,95,144,8,25,1
1841,4942,95,144,8,25,1
1842,4942,95,144,8,25,1
1843,4942,95,144,8,25,1
1844,4942,95,144,8,25,1
1845,4942,95,144,8,25,1
1846,4942,95,144,8,25,1
1847,4942,95,144,8,25,1
1848,4942,95,144,8,25,1
1849,4942,95,144,8,25,1
1850,4942,95,144,8,25,1
1851,4942,95,144,8,25,1
1852,4942,95,144,8,25,1
1853,4942,95,144,8,25,1
1854,4942,95,144,8,25,1
1855,4942,95,144,8,25,1
1856,4942,95,144,8,25,1
1857,4942,95,144,8,25,1
1858,4942,95,144,8,25,1
1859,4942,95,144,8,25,1
1860,4942,95,144,8,25,1
1861,4942,95,144,8,25,1
1862,4942,95,144,8,25,1
1863,4942,95,144,8,25,1
1864,4942,95,144,8,25,1
1865,4942,95,144,8,25,1
1866,4942,95,144,8,25,1
1867,4942,95,144,8,25,1
1868,4942,95,144,8,25,1
1869,4942,95,144,8,25,1
1870,4942,95,144,8,25,1
1871,4942,95,144,8,25,1
1872,4942,95,144,8,25,1
1873,4942,95,144,8,25,1
1874,4942,95,144,8,25,1
1875,4942,95,144,8,25,1
1876,4942,95,144,8,25,1
1877,4942,95,144,8,25,1
1878,4942,95,144,8,25,1
1879,4942,95,144,8,25,1
1880,4942,95,144,8,25,1
1881,4942,95,144,8,25,1
1882,4942,95,144,8,25,1
1883,4942,95,144,8,25,1
1884,4942,95,144,8,25,1
1885,4942,95,144,8,25,1
1886,4942,95,144,8,25,1
1887,4942,95,144,8,25,1
1888,4942,95,144,8,25,1
1889,4942,95,144,8,25,1
1890,4942,95,144,8,25,1
1891,4942,95,144,8,25,1
1892,4942,95,144,8,25,1
1893,4942,95,144,8,25,1
1894,4942,95,144,8,25,1
1895,4942,95,144,8,25,1
1896,4942,95,144,8,25,1
1897,4942,95,144,8,25,1
1898,4942,95,144,8,25,1
1899,4942,95,144,8,25,1
1900,4942,95,144,8,25,1
1901,4942,95,144,8,25,1
1902,4942,95,144,8,25,1
1903,4942,95,144,8,25,1
1904,4942,95,144,8,25,1
1905,4942,95,144,8,25,1
1906,4942,95,144,8,25,1
1907,4942,95,144,8,25,1
1908,4942,95,144,8,25,1
1909,4942,95,144,8,25,1
1910,4942,95,144,8,25,1
1911,4942,95,144,8,25,1
1912,4942,95,144,8,25,1
1913,4942,95,144,8,25,1
1914,4942,95,144,8,25,1
1915,4942,95,144,8,25,1
1916,4942,95,144,8,25,1
1917,4942,95,144,8,25,1
1918,4942,95,144,8,25,1
1919,4942,95,144,8,25,1
1920,4942,95,144,8,25,1
1921,4942,95,144,8,25,1
1922,4942,95,144,8,25,1
1923,4942,95,144,8,25,1
1924,4942,95,144,8,25,1
1925,4942,95,144,8,25,1
1926,4942,95,144,8,25,1
1927,4942,95,144,8,25,1
1928,4942,95,144,8,25,1
1929,4942,95,144,8,25,1
1930,4942,95,144,8,25,1
1931,4942,95,144,8,25,1
1932,4942,95,144,8,25,1
1933,4942,95,144,8,25,1
1934,4942,95,144,8,25,1
1935,4942,95,144,8,25,1
1936,4942,95,144,8,25,1
1937,4942,95,144,8,25,1
1938,4942,95,144,8,25,1
1939,4942,95,144,8,25,1
1940,4942,95,144,8,25,1
1941,4942,95,144,8,25,1
1942,4942,95,144,8,25,1
1943,4942,95,144,8,25,1
1944,4942,95,144,8,25,1
1945,4942,95,144,8,25,1
1946,4942,95,144,8,25,1
1947,4942,95,144,8,25,1
1948,4942,95,144,8,25,1
1949,4942,95,144,8,25,1
1950,4942,95,144,8,25,1
1951,4942,95,144,8,25,1
1952,4942,95,144,8,25,1
1953,4942,95,144,8,25,1
1954,4942,95,144,8,25,1
1955,4942,95,144,8,25,1
1956,4942,95,144,8,25,1
1957,4942,95,144,8,25,1
1958,4942,95,144,8,25,1
1959,4942,95,144,8,25,1
1960,4942,95,144,8,25,1
1961,4942,95,144,8,25,1
1962,4942,95,144,8,25,1
1963,4942,95,144,8,25,1
1964,4942,95,144,8,25,1
1965,4942,95,144,8,25,1
1966,4942,95,144,8,25,1
1967,4942,95,144,8,25,1
1968,4942,95,144,8,25,1
1969,4942,95,144,8,25,1
1970,4942,95,144,8,25,1
1971,4942,95,144,8,25,1
1972,4942,95,144,8,25,1
1973,4942,95,144,8,25,1
1974,4942,95,144,8,25,1
1975,4942,95,144,8,25,1
1976,4942,95,144,8,25,1
1977,4942,95,144,8,25,1
1978,4942,95,144,8,25,1
1979,4942,95,144,8,25,1
1980,4942,95,144,8,25,1
1981,4942,95,144,8,25,1
1982,4942,95,144,8,25,1
1983,4942,95,144,8,25,1
1984,4942,95,144,8,25,1
1985,4942,95,144,8,25,1
1986,4942,95,144,8,25,1
1987,4942,95,144,8,25,1
1988,4942,95,144,8,25,1
1989,4942,95,144,8,25,1
1990,4942,95,144,8,25,1
1991,4942,95,144,8,25,1
1992,4942,95,144,8,25,1
1993,4942,95,144,8,25,1
1994,4942,95,144,8,25,1
1995,4942,95,144,8,25,1
1996,4942,95,144,8,25,1
1997,4942,95,144,8,25,1
1998,4942,95,144,8,25,1
1999,4942,95,144,8,25,1
